seq	s	e	gc	n
chrX	30700000	30800000	0.39124	0.5
chrX	30800000	30900000	0.40472	0.0
chrX	30900000	31000000	0.39498	0.0
chrX	31000000	31100000	0.40695810725366505	0.31993
chrX	31100000	31200000	0.3978263819498415	0.18937
chrX	31200000	31300000	0.39582329317269077	0.004
chrX	31300000	31400000	0.3965	0.0
chrX	31400000	31500000	0.41254	0.5
chrX	31500000	31600000	0.39948	0.0
chrX	31600000	31700000	0.40147	0.0
chrX	31700000	31800000	0.41689	0.0
chrX	31800000	31900000	0.40663571509455326	0.1169
chrX	31900000	32000000	0.41400551142810826	0.3831
chrX	32000000	32100000	0.40232	0.0
chrX	32100000	32200000	0.40598	0.0
chrX	32200000	32300000	0.398478801429258	0.04286
chrX	32300000	32400000	0.3906900489997421	0.45714
chrX	32400000	32500000	0.40938	0.0
chrX	32500000	32600000	0.3944071995409313	0.28551
chrX	32600000	32700000	0.4096701506027931	0.21449
chrX	32700000	32800000	0.40923	0.0
chrX	32800000	32900000	0.39698	0.0
chrX	32900000	33000000	0.41467	0.0
chrX	33000000	33100000	0.39832	0.0
chrX	33100000	33200000	0.39893	0.0
chrX	33200000	33300000	0.41835	0.0
chrX	33300000	33400000	0.40323	0.0
chrX	33400000	33500000	0.3940985553541993	0.02329
chrX	33500000	33600000	0.410385035133738	0.47771
chrX	33600000	33700000	0.40445	0.0
chrX	33700000	33800000	0.40504400812457686	0.46828
chrX	33800000	33900000	0.3980770025199323	0.03172
chrX	33900000	34000000	0.4079908880328645	0.21861
chrX	34000000	34100000	0.4080794867869916	0.28139
chrX	34100000	34200000	0.39495	0.0
chrX	34200000	34300000	0.39066	0.0
chrX	34300000	34400000	0.38362	0.0
chrX	34400000	34500000	0.40633	0.0
chrX	34500000	34600000	0.39825	0.0
chrX	34600000	34700000	0.38402	0.0
chrX	34700000	34800000	0.40708	0.0
chrX	34800000	34900000	0.39812	0.0
chrX	34900000	35000000	0.40228	0.0
chrX	35000000	35100000	0.40783	0.0
chrX	35100000	35200000	0.41661	0.0
chrX	35200000	35300000	0.38671	0.0
chrX	35300000	35400000	0.39932	0.0
chrX	35400000	35500000	0.41136	0.0
chrX	35500000	35600000	0.40489	0.0
chrX	35600000	35700000	0.41624	0.0
chrX	35700000	35800000	0.4195	0.0
chrX	35800000	35900000	0.41488	0.0
chrX	35900000	36000000	0.41031	0.0
chrX	36000000	36100000	0.43989	0.0
chrX	36100000	36200000	0.42236	0.0
chrX	36200000	36300000	0.4354	0.0
chrX	36300000	36400000	0.44202	0.0
chrX	36400000	36500000	0.43369	0.0
chrX	36500000	36600000	0.41478048780487803	0.18
chrX	36600000	36700000	0.41569	0.0
chrX	36700000	36800000	0.41678	0.0
chrX	36800000	36900000	0.43539	0.0
chrX	36900000	37000000	0.46199	0.0
chrX	37000000	37100000	0.44912	0.0
chrX	37100000	37200000	0.4416	0.0
chrX	37200000	37300000	0.41812	0.0
chrX	37300000	37400000	0.42233	0.0
chrX	37400000	37500000	0.40729	0.0
chrX	37500000	37600000	0.42716	0.0
chrX	37600000	37700000	0.40176	0.0
chrX	37700000	37800000	0.4107	0.0
chrX	37800000	37900000	0.40526	0.0
chrX	37900000	38000000	0.39189	0.0
chrX	38000000	38100000	0.39801	0.0
chrX	38100000	38200000	0.38315	0.0
chrX	38200000	38300000	0.39521	0.0
chrX	38300000	38400000	0.3822	0.0
chrX	38400000	38500000	0.38307	0.0
chrX	38500000	38600000	0.37089	0.0
chrX	38600000	38700000	0.36474	0.0
chrX	38700000	38800000	0.37605	0.0
chrX	38800000	38900000	0.37521	0.0
chrX	38900000	39000000	0.3744	0.0
chrX	39000000	39100000	0.37742	0.0
chrX	39100000	39200000	0.37078	0.0
chrX	39200000	39300000	0.36899	0.0
chrX	39300000	39400000	0.36874	0.0
chrX	39400000	39500000	0.37498	0.0
chrX	39500000	39600000	0.36573	0.0
chrX	39600000	39700000	0.36672	0.0
chrX	39700000	39800000	0.36275	0.0
chrX	39800000	39900000	0.35967	0.0
chrX	39900000	40000000	0.37646	0.0
chrX	40000000	40100000	0.37484	0.0
chrX	40100000	40200000	0.37265	0.0
chrX	40200000	40300000	0.37796	0.0
chrX	40300000	40400000	0.37963	0.0
chrX	40400000	40500000	0.38446	0.0
chrX	40500000	40600000	0.39149	0.0
chrX	40600000	40700000	0.38093	0.0
chrX	40700000	40800000	0.3935	0.0
chrX	40800000	40900000	0.40072	0.0
chrX	40900000	41000000	0.36825	0.0
chrX	41000000	41100000	0.42786	0.0
chrX	41100000	41200000	0.41695	0.0
chrX	41200000	41300000	0.39767	0.0
chrX	41300000	41400000	0.36435	0.0
chrX	41400000	41500000	0.4084	0.0
chrX	41500000	41600000	0.38916	0.0
chrX	41600000	41700000	0.38877	0.0
chrX	41700000	41800000	0.37338	0.0
chrX	41800000	41900000	0.36213	0.0
chrX	41900000	42000000	0.36657	0.0
chrX	42000000	42100000	0.35746	0.0
chrX	42100000	42200000	0.36884	0.0
chrX	42200000	42300000	0.36052	0.0
chrX	42300000	42400000	0.35527	0.0
chrX	42400000	42500000	0.36778	0.0
chrX	42500000	42600000	0.36844	0.0
chrX	42600000	42700000	0.37227	0.0
chrX	42700000	42800000	0.38231	0.0
chrX	42800000	42900000	0.36756	0.0
chrX	42900000	43000000	0.37155	0.0
chrX	43000000	43100000	0.35744	0.0
chrX	43100000	43200000	0.3802	0.0
chrX	43200000	43300000	0.36347	0.0
chrX	43300000	43400000	0.37691	0.0
chrX	43400000	43500000	0.35846	0.0
chrX	43500000	43600000	0.36983	0.0
chrX	43600000	43700000	0.3719	0.0
chrX	43700000	43800000	0.36192	0.0
chrX	43800000	43900000	0.36754	0.0
chrX	43900000	44000000	0.37212	0.0
chrX	44000000	44100000	0.35927	0.0
chrX	44100000	44200000	0.36886	0.0
chrX	44200000	44300000	0.36575	0.0
chrX	44300000	44400000	0.38059	0.0
chrX	44400000	44500000	0.36168	0.0
chrX	44500000	44600000	0.36544	0.0
chrX	44600000	44700000	0.36473	0.0
chrX	44700000	44800000	0.36886	0.0
chrX	44800000	44900000	0.35953	0.0
chrX	44900000	45000000	0.36657	0.0
chrX	45000000	45100000	0.35976	0.0
chrX	45100000	45200000	0.34706	0.0
chrX	45200000	45300000	0.36995	0.0
chrX	45300000	45400000	0.38342	0.0
chrX	45400000	45500000	0.37581	0.0
chrX	45500000	45600000	0.37324	0.0
chrX	45600000	45700000	0.37114	0.0
chrX	45700000	45800000	0.37118	0.0
chrX	45800000	45900000	0.36354	0.0
chrX	45900000	46000000	0.37151	0.0
chrX	46000000	46100000	0.37728	0.0
chrX	46100000	46200000	0.37631	0.0
chrX	46200000	46300000	0.38361	0.0
chrX	46300000	46400000	0.3792	0.0
chrX	46400000	46500000	0.39143	0.0
chrX	46500000	46600000	0.39556	0.0
chrX	46600000	46700000	0.38484	0.0
chrX	46700000	46800000	0.39243	0.0
chrX	46800000	46900000	0.39875	0.0
chrX	46900000	47000000	0.38015	0.0
chrX	47000000	47100000	0.43193	0.0
chrX	47100000	47200000	0.44848	0.0
chrX	47200000	47300000	0.44829	0.0
chrX	47300000	47400000	0.43115	0.0
chrX	47400000	47500000	0.46984	0.0
chrX	47500000	47600000	0.45728	0.0
chrX	47600000	47700000	0.40625	0.0
chrX	47700000	47800000	0.40797	0.0
chrX	47800000	47900000	0.40646	0.0
chrX	47900000	48000000	0.40168	0.0
chrX	48000000	48100000	0.40781	0.0
chrX	48100000	48200000	0.3965	0.0
chrX	48200000	48300000	0.38439	0.0
chrX	48300000	48400000	0.38604	0.0
chrX	48400000	48500000	0.39847	0.0
chrX	48500000	48600000	0.41313	0.0
chrX	48600000	48700000	0.37877	0.0
chrX	48700000	48800000	0.38873	0.0
chrX	48800000	48900000	0.39774	0.0
chrX	48900000	49000000	0.37925	0.0
chrX	49000000	49100000	0.38644	0.0
chrX	49100000	49200000	0.39641	0.0
chrX	49200000	49300000	0.38706	0.0
chrX	49300000	49400000	0.38679	0.0
chrX	49400000	49500000	0.39835	0.0
chrX	49500000	49600000	0.39489	0.0
chrX	49600000	49700000	0.42345	0.0
chrX	49700000	49800000	0.40885	0.0
chrX	49800000	49900000	0.40041	0.0
chrX	49900000	50000000	0.39287	0.0
chrX	50000000	50100000	0.41528	0.0
chrX	50100000	50200000	0.41504	0.0
chrX	50200000	50300000	0.38238	0.0
chrX	50300000	50400000	0.40524	0.0
chrX	50400000	50500000	0.40064	0.0
chrX	50500000	50600000	0.40469	0.0
chrX	50600000	50700000	0.4013	0.0
chrX	50700000	50800000	0.40297	0.0
chrX	50800000	50900000	0.39645	0.0
chrX	50900000	51000000	0.4168	0.0
chrX	51000000	51100000	0.43711	0.0
chrX	51100000	51200000	0.41145	0.0
chrX	51200000	51300000	0.42754	0.0
chrX	51300000	51400000	0.42025	0.0
chrX	51400000	51500000	0.40133	0.0
chrX	51500000	51600000	0.38961	0.0
chrX	51600000	51700000	0.39202	0.0
chrX	51700000	51800000	0.4095	0.0
chrX	51800000	51900000	0.41502	0.0
chrX	51900000	52000000	0.41281	0.0
chrX	52000000	52100000	0.40462	0.0
chrX	52100000	52200000	0.42062	0.0
chrX	52200000	52300000	0.42262	0.0
chrX	52300000	52400000	0.40268	0.0
chrX	52400000	52500000	0.41794	0.0
chrX	52500000	52600000	0.45083	0.0
chrX	52600000	52700000	0.43779	0.0
chrX	52700000	52800000	0.42853	0.0
chrX	52800000	52900000	0.38181	0.0
chrX	52900000	53000000	0.37867	0.0
chrX	53000000	53100000	0.39412	0.0
chrX	53100000	53200000	0.37545	0.0
chrX	53200000	53300000	0.38731	0.0
chrX	53300000	53400000	0.37772	0.0
chrX	53400000	53500000	0.37935	0.0
chrX	53500000	53600000	0.38285	0.0
chrX	53600000	53700000	0.38356	0.0
chrX	53700000	53800000	0.38461	0.0
chrX	53800000	53900000	0.387	0.5
chrX	53900000	54000000	0.37924	0.5
chrX	54000000	54100000	0.37955	0.0
chrX	54100000	54200000	0.3748364212411323	0.41924
chrX	54200000	54300000	0.378693268352117	0.08076
chrX	54300000	54400000	0.38107	0.0
chrX	54400000	54500000	0.37571	0.0
chrX	54500000	54600000	0.39266	0.0
chrX	54600000	54700000	0.39268	0.0
chrX	54700000	54800000	0.37916	0.0
chrX	54800000	54900000	0.38628	0.0
chrX	54900000	55000000	0.38465	0.0
chrX	55000000	55100000	0.39954	0.0
chrX	55100000	55200000	0.39036	0.0
chrX	55200000	55300000	0.39262	0.0
chrX	55300000	55400000	0.41969	0.0
chrX	55400000	55500000	0.42329	0.0
chrX	55500000	55600000	0.4169033522681815	8e-05
chrX	55600000	55700000	0.4137024110723322	3e-05
chrX	55700000	55800000	0.42253	0.0
chrX	55800000	55900000	0.41314	0.0
chrX	55900000	56000000	0.3933	0.0
chrX	56000000	56100000	0.41077	0.0
chrX	56100000	56200000	0.41421	0.0
chrX	56200000	56300000	0.40949	0.0
chrX	56300000	56400000	0.40937	0.0
chrX	56400000	56500000	0.40939	0.0
chrX	56500000	56600000	0.40713	0.0
chrX	56600000	56700000	0.39931	0.0
chrX	56700000	56800000	0.40132	0.0
chrX	56800000	56900000	0.40226	0.0
chrX	56900000	57000000	0.40267	0.0
chrX	57000000	57100000	0.42332	0.0
chrX	57100000	57200000	0.40293	0.0
chrX	57200000	57300000	0.40858	0.0
chrX	57300000	57400000	0.39678	0.0
chrX	57400000	57500000	0.40627	0.0
chrX	57500000	57600000	0.39383	0.0
chrX	57600000	57700000	0.39041	0.0
chrX	57700000	57800000	0.38911	0.0
chrX	57800000	57900000	0.38275	0.0
chrX	57900000	58000000	0.39163	0.0
chrX	58000000	58100000	0.36673	0.0
chrX	58100000	58200000	0.37236	0.0
chrX	58200000	58300000	0.37457	0.0
chrX	58300000	58400000	0.38485	0.0
chrX	58400000	58500000	0.37281	0.0
chrX	58500000	58600000	0.38616	0.0
chrX	58600000	58700000	0.38719	0.0
chrX	58700000	58800000	0.38376	0.0
chrX	58800000	58900000	0.39574	0.0
chrX	58900000	59000000	0.39262	0.0
chrX	59000000	59100000	0.39858	0.0
chrX	59100000	59200000	0.38462	0.0
chrX	59200000	59300000	0.39763	0.0
chrX	59300000	59400000	0.37266	0.0
chrX	59400000	59500000	0.39461	0.0
chrX	59500000	59600000	0.39938	0.0
chrX	59600000	59700000	0.39444	0.0
chrX	59700000	59800000	0.39508	0.0
chrX	59800000	59900000	0.406	0.0
chrX	59900000	60000000	0.42507	0.0
chrX	60000000	60100000	0.3964	0.0
chrX	60100000	60200000	0.3985	0.0
chrX	60200000	60300000	0.37555	0.0
chrX	60300000	60400000	0.39724	0.0
chrX	60400000	60500000	0.38504	0.0
chrX	60500000	60600000	0.37519	0.0
chrX	60600000	60700000	0.37664	0.0
chrX	60700000	60800000	0.39944	0.0
chrX	60800000	60900000	0.38046	0.0
chrX	60900000	61000000	0.36801	0.0
chrX	61000000	61100000	0.38626	0.0
chrX	61100000	61200000	0.38478	0.0
chrX	61200000	61300000	0.38058	0.0
chrX	61300000	61400000	0.39661	0.0
chrX	61400000	61500000	0.36507	0.0
chrX	61500000	61600000	0.41076	0.0
chrX	61600000	61700000	0.37704	0.0
chrX	61700000	61800000	0.37144	0.0
chrX	61800000	61900000	0.369	0.0
chrX	61900000	62000000	0.38258	0.0
chrX	62000000	62100000	0.37178	0.0
chrX	62100000	62200000	0.35031	0.0
chrX	62200000	62300000	0.3643	0.0
chrX	62300000	62400000	0.36415	0.0
chrX	62400000	62500000	0.37233	0.0
chrX	62500000	62600000	0.37237	0.0
chrX	62600000	62700000	0.36609	0.0
chrX	62700000	62800000	0.36523	0.0
chrX	62800000	62900000	0.37747	0.0
chrX	62900000	63000000	0.36673	0.0
chrX	63000000	63100000	0.36534	0.0
chrX	63100000	63200000	0.37351	0.0
chrX	63200000	63300000	0.39093	0.0
chrX	63300000	63400000	0.35312	0.0
chrX	63400000	63500000	0.36681	0.0
chrX	63500000	63600000	0.37975	0.0
chrX	63600000	63700000	0.37126	0.0
chrX	63700000	63800000	0.37062	0.0
chrX	63800000	63900000	0.36865	0.0
chrX	63900000	64000000	0.36978	0.0
chrX	64000000	64100000	0.38017	0.0
chrX	64100000	64200000	0.39057	0.0
chrX	64200000	64300000	0.37988	0.0
chrX	64300000	64400000	0.35973	0.0
chrX	64400000	64500000	0.37039	0.0
chrX	64500000	64600000	0.37021	0.0
chrX	64600000	64700000	0.36665	0.0
chrX	64700000	64800000	0.37036	0.0
chrX	64800000	64900000	0.37017	0.0
chrX	64900000	65000000	0.37656	0.0
chrX	65000000	65100000	0.38573	0.0
chrX	65100000	65200000	0.36916	0.0
chrX	65200000	65300000	0.36726	0.0
chrX	65300000	65400000	0.36873	0.0
chrX	65400000	65500000	0.37833	0.0
chrX	65500000	65600000	0.38423	0.0
chrX	65600000	65700000	0.38244	0.0
chrX	65700000	65800000	0.37369	0.0
chrX	65800000	65900000	0.36752	0.0
chrX	65900000	66000000	0.37626	0.0
chrX	66000000	66100000	0.39585	0.0
chrX	66100000	66200000	0.373	0.0
chrX	66200000	66300000	0.37439	0.0
chrX	66300000	66400000	0.37331	0.0
chrX	66400000	66500000	0.37732	0.0
chrX	66500000	66600000	0.38254	0.0
chrX	66600000	66700000	0.36842	0.0
chrX	66700000	66800000	0.38121	0.0
chrX	66800000	66900000	0.37396	0.0
chrX	66900000	67000000	0.3731	0.0
chrX	67000000	67100000	0.37957	0.0
chrX	67100000	67200000	0.37125	0.0
chrX	67200000	67300000	0.37716	0.0
chrX	67300000	67400000	0.37687	0.0
chrX	67400000	67500000	0.38807	0.0
chrX	67500000	67600000	0.3834	0.0
chrX	67600000	67700000	0.39737	0.0
chrX	67700000	67800000	0.38041	0.0
chrX	67800000	67900000	0.39878	0.0
chrX	67900000	68000000	0.39248	0.0
chrX	68000000	68100000	0.39361	0.0
chrX	68100000	68200000	0.37619	0.0
chrX	68200000	68300000	0.39021	0.0
chrX	68300000	68400000	0.37728	0.0
chrX	68400000	68500000	0.36935	0.0
chrX	68500000	68600000	0.37234	0.0
chrX	68600000	68700000	0.3736	0.0
chrX	68700000	68800000	0.37079	0.0
chrX	68800000	68900000	0.37364	0.0
chrX	68900000	69000000	0.39681	0.0
chrX	69000000	69100000	0.38453	0.0
chrX	69100000	69200000	0.38717	0.0
chrX	69200000	69300000	0.38657	0.0
chrX	69300000	69400000	0.40709	0.0
chrX	69400000	69500000	0.4527	0.0
chrX	69500000	69600000	0.44141	0.0
chrX	69600000	69700000	0.39923	0.0
chrX	69700000	69800000	0.4009	0.0
chrX	69800000	69900000	0.40122	0.0
chrX	69900000	70000000	0.4222	0.0
chrX	70000000	70100000	0.42681	0.0
chrX	70100000	70200000	0.41103	0.0
chrX	70200000	70300000	0.416	0.0
chrX	70300000	70400000	0.41034	0.0
chrX	70400000	70500000	0.41401	0.0
chrX	70500000	70600000	0.44271	0.0
chrX	70600000	70700000	0.42984	0.0
chrX	70700000	70800000	0.4178	0.0
chrX	70800000	70900000	0.40912	0.0
chrX	70900000	71000000	0.39435	0.0
chrX	71000000	71100000	0.42773	0.0
chrX	71100000	71200000	0.40236	0.0
chrX	71200000	71300000	0.39371	0.0
chrX	71300000	71400000	0.39692	0.0
chrX	71400000	71500000	0.38591	0.0
chrX	71500000	71600000	0.37687	0.0
chrX	71600000	71700000	0.3835	0.0
chrX	71700000	71800000	0.40062	0.0
chrX	71800000	71900000	0.40148	0.0
chrX	71900000	72000000	0.42214	0.0
chrX	72000000	72100000	0.45175	0.0
chrX	72100000	72200000	0.47674	0.0
chrX	72200000	72300000	0.42792	0.0
chrX	72300000	72400000	0.44676	0.0
chrX	72400000	72500000	0.43449	0.0
chrX	72500000	72600000	0.48741	0.0
chrX	72600000	72700000	0.46305	0.0
chrX	72700000	72800000	0.46112	0.0
chrX	72800000	72900000	0.47007	0.0
chrX	72900000	73000000	0.47844	0.0
chrX	73000000	73100000	0.44321	0.0
chrX	73100000	73200000	0.40927	0.0
chrX	73200000	73300000	0.45008	0.0
chrX	73300000	73400000	0.4657	0.0
chrX	73400000	73500000	0.43881	0.0
chrX	73500000	73600000	0.41708	0.0
chrX	73600000	73700000	0.42686	0.0
chrX	73700000	73800000	0.43287	0.0
chrX	73800000	73900000	0.45968	0.0
chrX	73900000	74000000	0.43197	0.0
chrX	74000000	74100000	0.40643	0.0
chrX	74100000	74200000	0.40676	0.0
chrX	74200000	74300000	0.40771	0.0
chrX	74300000	74400000	0.3856	0.0
chrX	74400000	74500000	0.37297	0.0
chrX	74500000	74600000	0.38101	0.0
chrX	74600000	74700000	0.38853	0.0
chrX	74700000	74800000	0.43594	0.0
chrX	74800000	74900000	0.4133	0.0
chrX	74900000	75000000	0.399	0.0
chrX	75000000	75100000	0.39976	0.0
chrX	75100000	75200000	0.39715	0.0
chrX	75200000	75300000	0.39824	0.0
chrX	75300000	75400000	0.40809	0.0
chrX	75400000	75500000	0.38775	0.0
chrX	75500000	75600000	0.38908	0.0
chrX	75600000	75700000	0.39027	0.0
chrX	75700000	75800000	0.38969	0.0
chrX	75800000	75900000	0.39254	0.0
chrX	75900000	76000000	0.39661	0.0
chrX	76000000	76100000	0.39249	0.0
chrX	76100000	76200000	0.39939	0.0
chrX	76200000	76300000	0.39175	0.0
chrX	76300000	76400000	0.40889	0.0
chrX	76400000	76500000	0.41509	0.0
chrX	76500000	76600000	0.41436	0.0
chrX	76600000	76700000	0.40943	0.0
chrX	76700000	76800000	0.41406	0.0
chrX	76800000	76900000	0.41042	0.0
chrX	76900000	77000000	0.39438	0.0
chrX	77000000	77100000	0.39369	0.0
chrX	77100000	77200000	0.36815	0.0
chrX	77200000	77300000	0.37471	0.0
chrX	77300000	77400000	0.3847	0.0
chrX	77400000	77500000	0.39512	0.0
chrX	77500000	77600000	0.37424	0.0
chrX	77600000	77700000	0.38152	0.0
chrX	77700000	77800000	0.39614	0.0
chrX	77800000	77900000	0.38666	0.0
chrX	77900000	78000000	0.39825	0.0
chrX	78000000	78100000	0.37438	0.0
chrX	78100000	78200000	0.38827	0.0
chrX	78200000	78300000	0.40185	0.0
chrX	78300000	78400000	0.35326	0.0
chrX	78400000	78500000	0.34771	0.0
chrX	78500000	78600000	0.37129	0.0
chrX	78600000	78700000	0.37365	0.0
chrX	78700000	78800000	0.38723	0.0
chrX	78800000	78900000	0.37874	0.0
chrX	78900000	79000000	0.38659	0.0
chrX	79000000	79100000	0.37322	0.0
chrX	79100000	79200000	0.37596	0.0
chrX	79200000	79300000	0.379	0.0
chrX	79300000	79400000	0.36924	0.0
chrX	79400000	79500000	0.37781	0.0
chrX	79500000	79600000	0.39293	0.0
chrX	79600000	79700000	0.38845	0.0
chrX	79700000	79800000	0.37168	0.0
chrX	79800000	79900000	0.36959	0.0
chrX	79900000	80000000	0.37037	0.0
chrX	80000000	80100000	0.38161	0.0
chrX	80100000	80200000	0.36054	0.0
chrX	80200000	80300000	0.38872	0.0
chrX	80300000	80400000	0.3837	0.0
chrX	80400000	80500000	0.37872	0.0
chrX	80500000	80600000	0.37045	0.0
chrX	80600000	80700000	0.37519	0.0
chrX	80700000	80800000	0.38119	0.0
chrX	80800000	80900000	0.37151	0.0
chrX	80900000	81000000	0.37271	0.0
chrX	81000000	81100000	0.36818	0.0
chrX	81100000	81200000	0.37752	0.0
chrX	81200000	81300000	0.38799	0.0
chrX	81300000	81400000	0.36694	0.0
chrX	81400000	81500000	0.37805	0.0
chrX	81500000	81600000	0.37943	0.0
chrX	81600000	81700000	0.38301	0.0
chrX	81700000	81800000	0.37472	0.0
chrX	81800000	81900000	0.36443	0.0
chrX	81900000	82000000	0.36093	0.0
chrX	82000000	82100000	0.35888	0.0
chrX	82100000	82200000	0.35198	0.0
chrX	82200000	82300000	0.35761	0.0
chrX	82300000	82400000	0.36394	0.0
chrX	82400000	82500000	0.38386	0.0
chrX	82500000	82600000	0.37851	0.0
chrX	82600000	82700000	0.36607	0.0
chrX	82700000	82800000	0.35238	0.0
chrX	82800000	82900000	0.33441	0.0
chrX	82900000	83000000	0.3379	0.0
chrX	83000000	83100000	0.34195	0.0
chrX	83100000	83200000	0.35056	0.0
chrX	83200000	83300000	0.3639	0.0
chrX	83300000	83400000	0.35316	0.0
chrX	83400000	83500000	0.37073	0.0
chrX	83500000	83600000	0.36691	0.0
chrX	83600000	83700000	0.36048	0.0
chrX	83700000	83800000	0.35968	0.0
chrX	83800000	83900000	0.36298	0.0
chrX	83900000	84000000	0.37461	0.0
chrX	84000000	84100000	0.37703	0.0
chrX	84100000	84200000	0.38244	0.0
chrX	84200000	84300000	0.38599	0.0
chrX	84300000	84400000	0.40327	0.0
chrX	84400000	84500000	0.38903	0.0
chrX	84500000	84600000	0.39281	0.0
chrX	84600000	84700000	0.38849	0.0
chrX	84700000	84800000	0.39099	0.0
chrX	84800000	84900000	0.40245	0.0
chrX	84900000	85000000	0.39162	0.0
chrX	85000000	85100000	0.39205	0.0
chrX	85100000	85200000	0.37704	0.0
chrX	85200000	85300000	0.39601	0.0
chrX	85300000	85400000	0.41869	0.0
chrX	85400000	85500000	0.39529	0.0
chrX	85500000	85600000	0.38902	0.0
chrX	85600000	85700000	0.38789	0.0
chrX	85700000	85800000	0.37011	0.0
chrX	85800000	85900000	0.3671	0.0
chrX	85900000	86000000	0.3655	0.0
chrX	86000000	86100000	0.35609	0.0
chrX	86100000	86200000	0.36159	0.0
chrX	86200000	86300000	0.3478	0.0
chrX	86300000	86400000	0.34614	0.0
chrX	86400000	86500000	0.3547	0.0
chrX	86500000	86600000	0.35714	0.0
chrX	86600000	86700000	0.346	0.0
chrX	86700000	86800000	0.3419	0.0
chrX	86800000	86900000	0.35212	0.0
chrX	86900000	87000000	0.35919	0.0
chrX	87000000	87100000	0.35832	0.0
chrX	87100000	87200000	0.36553	0.0
chrX	87200000	87300000	0.37265	0.0
chrX	87300000	87400000	0.3794	0.0
chrX	87400000	87500000	0.37095	0.0
chrX	87500000	87600000	0.36895	0.0
chrX	87600000	87700000	0.37833	0.0
chrX	87700000	87800000	0.37134	0.0
chrX	87800000	87900000	0.37171	0.0
chrX	87900000	88000000	0.37669	0.0
chrX	88000000	88100000	0.38224	0.0
chrX	88100000	88200000	0.38074	0.0
chrX	88200000	88300000	0.37884	0.0
chrX	88300000	88400000	0.3684	0.0
chrX	88400000	88500000	0.36672	0.0
chrX	88500000	88600000	0.3784	0.0
chrX	88600000	88700000	0.36433	0.0
chrX	88700000	88800000	0.36336	0.0
chrX	88800000	88900000	0.38509	0.0
chrX	88900000	89000000	0.37369	0.0
chrX	89000000	89100000	0.37729	0.0
chrX	89100000	89200000	0.37924	0.0
chrX	89200000	89300000	0.37311	0.0
chrX	89300000	89400000	0.37982	0.0
chrX	89400000	89500000	0.37442	0.0
chrX	89500000	89600000	0.3683	0.0
chrX	89600000	89700000	0.36896	0.0
chrX	89700000	89800000	0.37583	0.0
chrX	89800000	89900000	0.37399	0.0
chrX	89900000	90000000	0.37255	0.0
chrX	90000000	90100000	0.36921	0.0
chrX	90100000	90200000	0.39106	0.0
chrX	90200000	90300000	0.38442	0.0
chrX	90300000	90400000	0.40602	0.0
chrX	90400000	90500000	0.3798	0.0
chrX	90500000	90600000	0.38311	0.0
chrX	90600000	90700000	0.37329	0.0
chrX	90700000	90800000	0.36974	0.0
chrX	90800000	90900000	0.39564	0.0
chrX	90900000	91000000	0.39654	0.0
chrX	91000000	91100000	0.40944	0.0
chrX	91100000	91200000	0.38103	0.0
chrX	91200000	91300000	0.37669	0.0
chrX	91300000	91400000	0.37012	0.0
chrX	91400000	91500000	0.37302	0.0
chrX	91500000	91600000	0.36636	0.0
chrX	91600000	91700000	0.37797	0.0
